Fortuna,$0.000607,FOTA,https://coinmarketcap.com/currencies/fortuna/
Golos,$0.001543,GOLOS,https://coinmarketcap.com/currencies/golos/
MMOCoin,$0.004766,MMO,https://coinmarketcap.com/currencies/mmocoin/
PHI Token,$0.049521,PHI,https://coinmarketcap.com/currencies/phi-token/
ugChain,$0.000507,UGC,https://coinmarketcap.com/currencies/ugchain/
Bob's Repair,$0.001558,BOB,https://coinmarketcap.com/currencies/bobs-repair/
REAL,$0.028402,REAL,https://coinmarketcap.com/currencies/real/
ParallelCoin,$0.906725,DUO,https://coinmarketcap.com/currencies/parallelcoin/
Mao Zedong,$0.044558,MAO,https://coinmarketcap.com/currencies/mao-zedong/
CoinUs,$0.000836,CNUS,https://coinmarketcap.com/currencies/coinus/
EvenCoin,$0.009063,EVN,https://coinmarketcap.com/currencies/evencoin/
Eroscoin,$0.001516,ERO,https://coinmarketcap.com/currencies/eroscoin/
Vites,$0.000008,VITES,https://coinmarketcap.com/currencies/vites/
MinexCoin,$0.045630,MNX,https://coinmarketcap.com/currencies/minexcoin/
CoinFi,$0.001401,COFI,https://coinmarketcap.com/currencies/coinfi/
Swarm City,$0.032564,SWT,https://coinmarketcap.com/currencies/swarm-city/
Bitpanda Ecosystem Token,$0.058148,BEST,https://coinmarketcap.com/currencies/bitpanda-ecosystem-token/
Dovu,$0.000693,DOV,https://coinmarketcap.com/currencies/dovu/
PUBLISH,$0.001150,NEWS,https://coinmarketcap.com/currencies/publish/
KekCoin,$0.025818,KEK,https://coinmarketcap.com/currencies/kekcoin/
Blockpass,$0.001652,PASS,https://coinmarketcap.com/currencies/blockpass/
CryCash,$0.057952,CRC,https://coinmarketcap.com/currencies/crycash/
win.win,$0.000073,TWINS,https://coinmarketcap.com/currencies/win-win/
Bancacy,$0.002057,BNY,https://coinmarketcap.com/currencies/bancacy/
PlayGame,$0.000287,PXG,https://coinmarketcap.com/currencies/playgame/
Eristica,$0.001592,ERT,https://coinmarketcap.com/currencies/eristica/
Dynamite,$0.883223,DYNMT,https://coinmarketcap.com/currencies/dynamite/
BiblePay,$0.000140,BBP,https://coinmarketcap.com/currencies/biblepay/
Sentinel Chain,$0.001372,SENC,https://coinmarketcap.com/currencies/sentinel-chain/
Bounty0x,$0.001154,BNTY,https://coinmarketcap.com/currencies/bounty0x/
Plus-Coin,$0.000571,NPLC,https://coinmarketcap.com/currencies/plus-coin/
Zap,$0.002006,ZAP,https://coinmarketcap.com/currencies/zap/
Coin Lion,$0.008186,LION,https://coinmarketcap.com/currencies/coin-lion/
Asgard,$0.000340,ASG,https://coinmarketcap.com/currencies/asgard/
Unification,$0.005856,UND,https://coinmarketcap.com/currencies/unification/
BitScreener Token,$0.001645,BITX,https://coinmarketcap.com/currencies/bitscreener-token/
Webflix Token,$0.000468,WFX,https://coinmarketcap.com/currencies/webflix-token/
HashNet BitEco,$0.008714,HNB,https://coinmarketcap.com/currencies/hashnet-biteco/
Bethereum,$0.000474,BETHER,https://coinmarketcap.com/currencies/bethereum/
The ChampCoin,$0.001454,TCC,https://coinmarketcap.com/currencies/the-champcoin/
Cubiex,$0.007477,CBIX,https://coinmarketcap.com/currencies/cubiex/
SounDAC,$0.017469,XSD,https://coinmarketcap.com/currencies/bitshares-music/
Master Contract Token,$0.000448,MCT,https://coinmarketcap.com/currencies/master-contract-token/
Omnitude,$0.003915,ECOM,https://coinmarketcap.com/currencies/omnitude/
SpectrumCash,$0.000076,XSM,https://coinmarketcap.com/currencies/spectrumcash/
DEEX,$0.004469,DEEX,https://coinmarketcap.com/currencies/deex/
Bitcoin Incognito,$0.019981,XBI,https://coinmarketcap.com/currencies/bitcoin-incognito/
HOQU,$0.001484,HQX,https://coinmarketcap.com/currencies/hoqu/
Mercury,$0.002501,MER,https://coinmarketcap.com/currencies/mercury/
Electrify.Asia,$0.000472,ELEC,https://coinmarketcap.com/currencies/electrifyasia/
OBITS,$0.017205,OBITS,https://coinmarketcap.com/currencies/obits/
SnowGem,$0.011772,XSG,https://coinmarketcap.com/currencies/snowgem/
ACE (TokenStars),$0.020520,ACE,https://coinmarketcap.com/currencies/ace/
PENG,$0.000037,PENG,https://coinmarketcap.com/currencies/peng/
Matrexcoin,$0.014337,MAC,https://coinmarketcap.com/currencies/matrexcoin/
Crowd Machine,$0.000522,CMCT,https://coinmarketcap.com/currencies/crowd-machine/
wave edu coin,$0.001905,WEC,https://coinmarketcap.com/currencies/wave-edu-coin/
Membrana,$0.003212,MBN,https://coinmarketcap.com/currencies/membrana/
Nerva,$0.014249,XNV,https://coinmarketcap.com/currencies/nerva/
SPINDLE,$0.000072,SPD,https://coinmarketcap.com/currencies/spindle/
Yocoin,$0.000653,YOC,https://coinmarketcap.com/currencies/yocoin/
LALA World,$0.000967,LALA,https://coinmarketcap.com/currencies/lala-world/
ExclusiveCoin,$0.041231,EXCL,https://coinmarketcap.com/currencies/exclusivecoin/
Energo,$0.000400,TSL,https://coinmarketcap.com/currencies/energo/
FedoraCoin,$0.000001,TIPS,https://coinmarketcap.com/currencies/fedoracoin/
NOW Token,$0.003509,NOW,https://coinmarketcap.com/currencies/now-token/
SafeInsure,$0.057346,SINS,https://coinmarketcap.com/currencies/safeinsure/
On.Live,$0.010959,ONL,https://coinmarketcap.com/currencies/on-live/
Gems ,$0.000201,GEM,https://coinmarketcap.com/currencies/gems-protocol/
Ubcoin Market,$0.000680,UBC,https://coinmarketcap.com/currencies/ubcoin-market/
IDEX Membership,$115.46,IDXM,https://coinmarketcap.com/currencies/idex-membership/
Zennies,$0.000227,ZENI,https://coinmarketcap.com/currencies/zennies/
Raven Protocol,$0.000123,RAVEN,https://coinmarketcap.com/currencies/raven-protocol/
Zetacoin,$0.001319,ZET,https://coinmarketcap.com/currencies/zetacoin/
RED,$0.001731,RED,https://coinmarketcap.com/currencies/red/
Global Awards Token,$0.000328,GAT,https://coinmarketcap.com/currencies/global-awards-token/
Ink Protocol,$0.000627,XNK,https://coinmarketcap.com/currencies/ink-protocol/
ONOToken,$0.000013,ONOT,https://coinmarketcap.com/currencies/onotoken/
VisionX,$0.000059,VNX,https://coinmarketcap.com/currencies/visionx/
JET8,$0.000270,J8T,https://coinmarketcap.com/currencies/jet8/
adbank,$0.000314,ADB,https://coinmarketcap.com/currencies/adbank/
Rivetz,$0.008424,RVT,https://coinmarketcap.com/currencies/rivetz/
HempCoin,$0.000869,THC,https://coinmarketcap.com/currencies/hempcoin/
Storiqa,$0.000020,STQ,https://coinmarketcap.com/currencies/storiqa/
Equal,$0.000670,EQL,https://coinmarketcap.com/currencies/equal/
Bitcoin CZ,$0.084285,BCZ,https://coinmarketcap.com/currencies/bitcoin-cz/
iDealCash,$0.000152,DEAL,https://coinmarketcap.com/currencies/idealcash/
PeepCoin,$0.000003,PCN,https://coinmarketcap.com/currencies/peepcoin/
Masari,$0.018797,MSR,https://coinmarketcap.com/currencies/masari/
MIB Coin,$0.003039,MIB,https://coinmarketcap.com/currencies/mib-coin/
Dether,$0.002563,DTH,https://coinmarketcap.com/currencies/dether/
Aryacoin,$0.001843,AYA,https://coinmarketcap.com/currencies/aryacoin/
Birdchain,$0.001386,BIRD,https://coinmarketcap.com/currencies/birdchain/
Silent Notary,$0.000003,SNTR,https://coinmarketcap.com/currencies/silent-notary/
SoMee.Social,$0.003253,ONG,https://coinmarketcap.com/currencies/ongsocial/
IP Exchange,$0.000227,IPSX,https://coinmarketcap.com/currencies/ip-exchange/
BitCash,$0.017808,BITC,https://coinmarketcap.com/currencies/bitcash/
Phoenixcoin,$0.002925,PXC,https://coinmarketcap.com/currencies/phoenixcoin/
EUNO,$0.006962,EUNO,https://coinmarketcap.com/currencies/euno/
Ether-1,$0.005160,ETHO,https://coinmarketcap.com/currencies/ether-1/
Monkey Project,$0.024253,MONK,https://coinmarketcap.com/currencies/monkey-project/
VeriumReserve,$0.083599,VRM,https://coinmarketcap.com/currencies/veriumreserve/
Relex,$0.000117,RLX,https://coinmarketcap.com/currencies/relex/
Webcoin,$0.004727,WEB,https://coinmarketcap.com/currencies/webcoin/
Magi,$0.022434,XMG,https://coinmarketcap.com/currencies/magi/
TEAM (TokenStars),$0.017659,TEAM,https://coinmarketcap.com/currencies/tokenstars/
Cashbery Coin,$0.003113,CBC,https://coinmarketcap.com/currencies/cashbery-coin/
Darcrus,$0.015195,DAR,https://coinmarketcap.com/currencies/darcrus/
TV-TWO,$0.000461,TTV,https://coinmarketcap.com/currencies/tv-two/
Aston,$0.000248,ATX,https://coinmarketcap.com/currencies/aston/
DopeCoin,$0.001743,DOPE,https://coinmarketcap.com/currencies/dopecoin/
LoMoCoin,$0.000682,LMC,https://coinmarketcap.com/currencies/lomocoin/
Emerald Crypto,$0.010519,EMD,https://coinmarketcap.com/currencies/emerald/
Moneynet,$0.000052,MNC,https://coinmarketcap.com/currencies/moneynet/
PAL Network,$0.000455,PAL,https://coinmarketcap.com/currencies/pal-network/
Blocktix,$0.004970,TIX,https://coinmarketcap.com/currencies/blocktix/
BitBall,$0.001536,BTB,https://coinmarketcap.com/currencies/bitball/
Privatix,$0.179464,PRIX,https://coinmarketcap.com/currencies/privatix/
Fire Lotto,$0.007135,FLOT,https://coinmarketcap.com/currencies/fire-lotto/
Soverain,$0.098607,SOVE,https://coinmarketcap.com/currencies/soverain/
Birake,$0.002450,BIR,https://coinmarketcap.com/currencies/birake/
Rise,$0.001364,RISE,https://coinmarketcap.com/currencies/rise/
Autonio,$0.001817,NIO,https://coinmarketcap.com/currencies/autonio/
Bayan Token,$0.810065,BYT,https://coinmarketcap.com/currencies/bayan-token/
Alchemint Standards,$0.000605,SDS,https://coinmarketcap.com/currencies/alchemint-standards/
Auxilium,$0.001679,AUX,https://coinmarketcap.com/currencies/auxilium/
Bezop,$0.003436,BEZ,https://coinmarketcap.com/currencies/bezop/
Shadow Token,$0.027046,SHDW,https://coinmarketcap.com/currencies/shadow-token/
Honest,$0.003687,HNST,https://coinmarketcap.com/currencies/honest/
WOLLO,$0.004393,WLO,https://coinmarketcap.com/currencies/wollo/
FujiCoin,$0.000076,FJC,https://coinmarketcap.com/currencies/fujicoin/
Cobinhood,$0.000455,COB,https://coinmarketcap.com/currencies/cobinhood/
ZMINE,$0.001137,ZMN,https://coinmarketcap.com/currencies/zmine/
PikcioChain,$0.003684,PKC,https://coinmarketcap.com/currencies/pikciochain/
Blockparty (BOXX Token),$0.005675,BOXX,https://coinmarketcap.com/currencies/blockparty-boxx-token/
ZCore,$0.030622,ZCR,https://coinmarketcap.com/currencies/zcore/
Ifoods Chain,$0.000073,IFOOD,https://coinmarketcap.com/currencies/ifoods-chain/
FidentiaX,$0.001743,FDX,https://coinmarketcap.com/currencies/fidentiax/
Zeitcoin,$0.000005,ZEIT,https://coinmarketcap.com/currencies/zeitcoin/
BlockMesh,$0.000667,BMH,https://coinmarketcap.com/currencies/blockmesh/
WIZBL,$0.001213,WBL,https://coinmarketcap.com/currencies/wizbl/
Bitex Global XBX Coin,$0.000910,XBX,https://coinmarketcap.com/currencies/bitex-global-xbx-coin/
Pesetacoin,$0.001288,PTC,https://coinmarketcap.com/currencies/pesetacoin/
Bulwark,$0.012088,BWK,https://coinmarketcap.com/currencies/bulwark/
Digital Gold,$50.57,GOLD,https://coinmarketcap.com/currencies/digital-gold/
Mincoin,$0.029102,MNC,https://coinmarketcap.com/currencies/mincoin/
Graft,$0.000300,GRFT,https://coinmarketcap.com/currencies/graft/
PUBLYTO Token,$0.000116,PUB,https://coinmarketcap.com/currencies/publyto-token/
GoldenPyrex,$0.017303,GPYX,https://coinmarketcap.com/currencies/goldenpyrex/
Maxcoin,$0.002815,MAX,https://coinmarketcap.com/currencies/maxcoin/
ZENZO,$0.015386,ZNZ,https://coinmarketcap.com/currencies/zenzo/
Playgroundz,$0.006056,IOG,https://coinmarketcap.com/currencies/playgroundz/
GoldFund,$0.000964,GFUN,https://coinmarketcap.com/currencies/goldfund/
GoByte,$0.025238,GBX,https://coinmarketcap.com/currencies/gobyte/
CryptoBonusMiles,$0.000056,CBM,https://coinmarketcap.com/currencies/cryptobonusmiles/
Mithril Ore,$12.83,MORE,https://coinmarketcap.com/currencies/mithril-ore/
Nexxo,$0.001440,NEXXO,https://coinmarketcap.com/currencies/nexxo/
VeriSafe,$0.000015,VSF,https://coinmarketcap.com/currencies/verisafe/
View,$0.004699,VIEW,https://coinmarketcap.com/currencies/view/
Miners' Reward Token,$0.016312,MRT,https://coinmarketcap.com/currencies/miners-reward-token/
ShareX,$0.000251,SEXC,https://coinmarketcap.com/currencies/sharex/
Veros,$0.002211,VRS,https://coinmarketcap.com/currencies/veros/
Safex Cash,$0.004930,SFX,https://coinmarketcap.com/currencies/safex-cash/
IXT,$0.004479,IXT,https://coinmarketcap.com/currencies/ixledger/
AllSafe,$0.017516,ASAFE,https://coinmarketcap.com/currencies/allsafe/
Sp8de,$0.000020,SPX,https://coinmarketcap.com/currencies/sp8de/
Pakcoin,$0.002274,PAK,https://coinmarketcap.com/currencies/pakcoin/
PopularCoin,$0.000039,POP,https://coinmarketcap.com/currencies/popularcoin/
Linfinity,$0.000164,LFC,https://coinmarketcap.com/currencies/linfinity/
AudioCoin,$0.000152,ADC,https://coinmarketcap.com/currencies/audiocoin/
Soma,$0.015158,SCT,https://coinmarketcap.com/currencies/soma/
TrakInvest,$0.001762,TRAK,https://coinmarketcap.com/currencies/trakinvest/
CryptoCarbon,$0.005988,CCRB,https://coinmarketcap.com/currencies/cryptocarbon/
Blockburn,$0.182099,BURN,https://coinmarketcap.com/currencies/blockburn/
Jarvis+,$0.001915,JAR,https://coinmarketcap.com/currencies/jarvis/
MFCoin,$0.006973,MFC,https://coinmarketcap.com/currencies/mfcoin/
HyperSpace,$0.001442,AMP,https://coinmarketcap.com/currencies/synereo/
RoBET,$0.181502,ROBET,https://coinmarketcap.com/currencies/robet/
DeviantCoin,$0.009368,DEV,https://coinmarketcap.com/currencies/deviantcoin/
Ouroboros,$0.033442,OURO,https://coinmarketcap.com/currencies/ouroboros/
TrueDeck,$0.004685,TDP,https://coinmarketcap.com/currencies/truedeck/
Bigbom,$0.000432,BBO,https://coinmarketcap.com/currencies/bigbom/
PoSW Coin,$0.003217,POSW,https://coinmarketcap.com/currencies/posw-coin/
uPlexa,$0.000070,UPX,https://coinmarketcap.com/currencies/uplexa/
PiplCoin,$0.001676,PIPL,https://coinmarketcap.com/currencies/piplcoin/
Hyper Speed Network,$0.001304,HSN,https://coinmarketcap.com/currencies/hyper-speed-network/
Scorum Coins,$0.004752,SCR,https://coinmarketcap.com/currencies/scorum-coins/
PutinCoin,$0.000152,PUT,https://coinmarketcap.com/currencies/putincoin/
OptiToken,$0.004923,OPTI,https://coinmarketcap.com/currencies/optitoken/
TigerCash,$0.013574,TCH,https://coinmarketcap.com/currencies/tigercash/
EtherSportz,$0.047624,ESZ,https://coinmarketcap.com/currencies/ethersportz/
MetaMorph,$0.000901,METM,https://coinmarketcap.com/currencies/metamorph/
Business Credit Alliance Chain,$0.000243,BCAC,https://coinmarketcap.com/currencies/business-credit-alliance-chain/
HelloGold,$0.000514,HGT,https://coinmarketcap.com/currencies/hellogold/
BoutsPro,$0.001764,BOUTS,https://coinmarketcap.com/currencies/boutspro/
Parkgene,$0.000450,GENE,https://coinmarketcap.com/currencies/parkgene/
Ignition,$0.106109,IC,https://coinmarketcap.com/currencies/ignition/
Ultimate Secure Cash,$0.012657,USC,https://coinmarketcap.com/currencies/ultimate-secure-cash/
Bitcoin Scrypt,$0.007425,BTCS,https://coinmarketcap.com/currencies/bitcoin-scrypt/
WavesGo,$0.017610,WGO,https://coinmarketcap.com/currencies/wavesgo/
Matchpool,$0.001743,GUP,https://coinmarketcap.com/currencies/guppy/
imbrex,$0.015046,REX,https://coinmarketcap.com/currencies/imbrex/
Coinlancer,$0.001635,CL,https://coinmarketcap.com/currencies/coinlancer/
Energycoin,$0.001061,ENRG,https://coinmarketcap.com/currencies/energycoin/
Ethersocial,$0.003316,ESN,https://coinmarketcap.com/currencies/ethersocial/
Manna,$0.000227,MANNA,https://coinmarketcap.com/currencies/manna/
SiaCashCoin,$0.000009,SCC,https://coinmarketcap.com/currencies/siacashcoin/
Arionum,$0.000808,ARO,https://coinmarketcap.com/currencies/arionum/
Sharpay,$0.000122,S,https://coinmarketcap.com/currencies/sharpay/
BlueCoin,$0.000217,BLU,https://coinmarketcap.com/currencies/bluecoin/
Devery,$0.001947,EVE,https://coinmarketcap.com/currencies/devery/
DAV Coin,$0.000177,DAV,https://coinmarketcap.com/currencies/dav-coin/
Universe,$0.001440,UNI,https://coinmarketcap.com/currencies/universe/
Artis Turba,$0.005052,ARTIS,https://coinmarketcap.com/currencies/artis-turba/
bitEUR,$1.13,BITEUR,https://coinmarketcap.com/currencies/biteur/
Helium,$0.010006,HLM,https://coinmarketcap.com/currencies/helium/
Social Send,$0.002274,SEND,https://coinmarketcap.com/currencies/social-send/
Menlo One,$0.000397,ONE,https://coinmarketcap.com/currencies/menlo-one/
Netko,$0.012717,NETKO,https://coinmarketcap.com/currencies/netko/
EncryptoTel [WAVES],$0.001895,ETT,https://coinmarketcap.com/currencies/encryptotel/
Parachute,$0.000307,PAR,https://coinmarketcap.com/currencies/parachute/
FORCE,$0.000832,FOR,https://coinmarketcap.com/currencies/force/
Lethean,$0.000152,LTHN,https://coinmarketcap.com/currencies/lethean/
TRAXIA,$0.000353,TM2,https://coinmarketcap.com/currencies/traxia/
Lampix,$0.000843,PIX,https://coinmarketcap.com/currencies/lampix/
Ethouse,$0.001028,HORSE,https://coinmarketcap.com/currencies/ethouse/
Beacon,$0.102168,BECN,https://coinmarketcap.com/currencies/beacon/
Stipend,$0.009853,SPD,https://coinmarketcap.com/currencies/stipend/
Civitas,$0.015158,CIV,https://coinmarketcap.com/currencies/civitas/
VoteCoin,$0.001516,VOT,https://coinmarketcap.com/currencies/votecoin/
Chronologic,$0.119069,DAY,https://coinmarketcap.com/currencies/chronologic/
Utrum,$0.001698,OOT,https://coinmarketcap.com/currencies/utrum/
Startcoin,$0.002432,START,https://coinmarketcap.com/currencies/startcoin/
Gravity,$0.000071,GZRO,https://coinmarketcap.com/currencies/gravity/
Freicoin,$0.001957,FRC,https://coinmarketcap.com/currencies/freicoin/
BlitzPredict,$0.000288,XBP,https://coinmarketcap.com/currencies/blitzpredict/
SIMDAQ,$0.006127,SMQ,https://coinmarketcap.com/currencies/simdaq/
Bitstar,$0.005147,BITS,https://coinmarketcap.com/currencies/bitstar/
Rupee,$0.002880,RUP,https://coinmarketcap.com/currencies/rupee/
Netrum,$0.043056,NTR,https://coinmarketcap.com/currencies/netrum/
Banyan Network,$0.000173,BBN,https://coinmarketcap.com/currencies/banyan-network/
Adelphoi,$0.005078,ADL,https://coinmarketcap.com/currencies/adelphoi/
HeartBout,$0.001976,HB,https://coinmarketcap.com/currencies/heartbout/
SyncFab,$0.000568,MFG,https://coinmarketcap.com/currencies/syncfab/
KAASO,$0.003364,KAASO,https://coinmarketcap.com/currencies/kaaso/
x42 Protocol,$0.005673,X42,https://coinmarketcap.com/currencies/x42-protocol/
Giant,$0.015127,GIC,https://coinmarketcap.com/currencies/giant-coin/
Fiii,$0.000211,FIII,https://coinmarketcap.com/currencies/fiii/
CaixaPay,$0.001289,CXP,https://coinmarketcap.com/currencies/caixapay/
Castle,$0.006367,CSTL,https://coinmarketcap.com/currencies/castle/
SRCOIN,$0.000020,SRCOIN,https://coinmarketcap.com/currencies/srcoin/
Primalbase Token,$80.40,PBT,https://coinmarketcap.com/currencies/primalbase/
Arbidex,$0.004910,ABX,https://coinmarketcap.com/currencies/arbidex/
Sparkpoint,$0.000027,SRK,https://coinmarketcap.com/currencies/sparkpoint/
AquariusCoin,$0.037513,ARCO,https://coinmarketcap.com/currencies/aquariuscoin/
Bolivarcoin,$0.007056,BOLI,https://coinmarketcap.com/currencies/bolivarcoin/
Indorse Token,$0.002649,IND,https://coinmarketcap.com/currencies/indorse-token/
eSDChain,$0.001012,SDA,https://coinmarketcap.com/currencies/esdchain/
BitSend,$0.003831,BSD,https://coinmarketcap.com/currencies/bitsend/
CREDIT,$0.000005,CREDIT,https://coinmarketcap.com/currencies/credit/
Synergy,$0.020067,SNRG,https://coinmarketcap.com/currencies/synergy/
INMAX,$0.062384,INX,https://coinmarketcap.com/currencies/inmax/
Provoco Token,$9.60e-8,VOCO,https://coinmarketcap.com/currencies/provoco-token/
Limitless VIP,$0.000076,VIP,https://coinmarketcap.com/currencies/limitless-vip/
LanaCoin,$0.000073,LANA,https://coinmarketcap.com/currencies/lanacoin/
Signals Network,$0.001081,SGN,https://coinmarketcap.com/currencies/signals-network/
Suretly,$0.401428,SUR,https://coinmarketcap.com/currencies/suretly/
Bitether,$0.001667,BTR,https://coinmarketcap.com/currencies/bitether/
Minereum,$0.012051,MNE,https://coinmarketcap.com/currencies/minereum/
Monarch,$0.003641,MT,https://coinmarketcap.com/currencies/monarch/
XDNA,$0.020012,XDNA,https://coinmarketcap.com/currencies/xdna/
Rupiah Token,$0.000071,IDRT,https://coinmarketcap.com/currencies/rupiah-token/
BetterBetting,$0.000327,BETR,https://coinmarketcap.com/currencies/betterbetting/
Aditus,$0.000393,ADI,https://coinmarketcap.com/currencies/aditus/
RealChain,$0.000188,RCT,https://coinmarketcap.com/currencies/realchain/
IOTW,$0.002759,IOTW,https://coinmarketcap.com/currencies/iotw/
VULCANO,$0.000379,VULC,https://coinmarketcap.com/currencies/vulcano/
Bela,$0.002046,BELA,https://coinmarketcap.com/currencies/belacoin/
TENA,$0.034106,TENA,https://coinmarketcap.com/currencies/tena/
GravityCoin,$0.029528,GXX,https://coinmarketcap.com/currencies/gravitycoin/
smARTOFGIVING,$0.001213,AOG,https://coinmarketcap.com/currencies/smartofgiving/
ClearPoll,$0.012885,POLL,https://coinmarketcap.com/currencies/clearpoll/
Bridge Protocol,$0.000402,BRDG,https://coinmarketcap.com/currencies/bridge-protocol/
Data Transaction Token,$0.000455,XD,https://coinmarketcap.com/currencies/data-transaction-token/
CROAT,$0.001213,CROAT,https://coinmarketcap.com/currencies/croat/
Digitalcoin,$0.002577,DGC,https://coinmarketcap.com/currencies/digitalcoin/
Asian Dragon,$0.001670,AD,https://coinmarketcap.com/currencies/asian-dragon/
Unify,$0.004851,UNIFY,https://coinmarketcap.com/currencies/unify/
Carboncoin,$0.000006,CARBON,https://coinmarketcap.com/currencies/carboncoin/
BlockCAT,$0.011894,CAT,https://coinmarketcap.com/currencies/blockcat/
Gentarium,$0.021904,GTM,https://coinmarketcap.com/currencies/gentarium/
Rapidz,$0.000487,RPZX,https://coinmarketcap.com/currencies/rapidz/
Patron,$0.000221,PAT,https://coinmarketcap.com/currencies/patron/
Wavesbet,$0.000002,WBET,https://coinmarketcap.com/currencies/wavesbet/
Version,$0.000139,V,https://coinmarketcap.com/currencies/version/
SnapCoin,$0.000179,SNPC,https://coinmarketcap.com/currencies/snapcoin/
Galilel,$0.004558,GALI,https://coinmarketcap.com/currencies/galilel/
Sociall,$0.004909,SCL,https://coinmarketcap.com/currencies/sociall/
Newton Coin Project,$4.51e-7,NCP,https://coinmarketcap.com/currencies/newton-coin-project/
TrumpCoin,$0.012354,TRUMP,https://coinmarketcap.com/currencies/trumpcoin/
Neutral Dollar ,$1.00,NUSD,https://coinmarketcap.com/currencies/neutral-dollar/
Thar Token,$0.107849,THAR,https://coinmarketcap.com/currencies/thar-token/
ANON,$0.010611,ANON,https://coinmarketcap.com/currencies/anon/
Auctus,$0.002698,AUC,https://coinmarketcap.com/currencies/auctus/
RefToken,$0.080070,REF,https://coinmarketcap.com/currencies/reftoken/
StrongHands Masternode,$0.045559,SHMN,https://coinmarketcap.com/currencies/stronghands-masternode/
Verify,$0.005921,CRED,https://coinmarketcap.com/currencies/verify/
Opal,$0.005273,OPAL,https://coinmarketcap.com/currencies/opal/
Universal Currency,$0.004969,UNIT,https://coinmarketcap.com/currencies/universal-currency/
Block-Logic,$0.003457,BLTG,https://coinmarketcap.com/currencies/block-logic/
MintMe.com Coin,$0.000455,MINTME,https://coinmarketcap.com/currencies/mintme-com-coin/
DIMCOIN,$0.000037,DIM,https://coinmarketcap.com/currencies/dimcoin/
GCN Coin,$4.52e-7,GCN,https://coinmarketcap.com/currencies/gcn-coin/
BoatPilot Token,$0.001049,NAVY,https://coinmarketcap.com/currencies/boat-pilot-token/
PWR Coin,$0.000008,PWR,https://coinmarketcap.com/currencies/powercoin/
Transcodium,$0.001321,TNS,https://coinmarketcap.com/currencies/transcodium/
BitBar,$1.74,BTB,https://coinmarketcap.com/currencies/bitbar/
Taklimakan Network,$0.001662,TAN,https://coinmarketcap.com/currencies/taklimakan-network/
Bonpay,$0.006745,BON,https://coinmarketcap.com/currencies/bonpay/
JSECOIN,$0.000170,JSE,https://coinmarketcap.com/currencies/jsecoin/
AdHive,$0.000571,ADH,https://coinmarketcap.com/currencies/adhive/
Origami,$0.017724,ORI,https://coinmarketcap.com/currencies/origami/
MyBit,$0.000485,MYB,https://coinmarketcap.com/currencies/mybit/
Opus,$0.000528,OPT,https://coinmarketcap.com/currencies/opus/
Elysian,$0.000751,ELY,https://coinmarketcap.com/currencies/elysian/
SelfSell,$0.000187,SSC,https://coinmarketcap.com/currencies/selfsell/
ALLUVA,$0.008497,ALV,https://coinmarketcap.com/currencies/alluva/
BBSCoin,$7.58e-7,BBS,https://coinmarketcap.com/currencies/bbscoin/
Invacio,$0.002447,INV,https://coinmarketcap.com/currencies/invacio/
LiteDoge,$0.000004,LDOGE,https://coinmarketcap.com/currencies/litedoge/
WABnetwork,$0.000008,WAB,https://coinmarketcap.com/currencies/wabnetwork/
Oxycoin,$0.000074,OXY,https://coinmarketcap.com/currencies/oxycoin/
EventChain,$0.002210,EVC,https://coinmarketcap.com/currencies/eventchain/
DOWCOIN,$0.005808,DOW,https://coinmarketcap.com/currencies/dowcoin/
Waletoken,$0.000003,WTN,https://coinmarketcap.com/currencies/waletoken/
MesChain,$0.000088,MES,https://coinmarketcap.com/currencies/meschain/
Niobio Cash,$0.000485,NBR,https://coinmarketcap.com/currencies/niobio-cash/
Coinchase Token,$0.000043,CCH,https://coinmarketcap.com/currencies/coinchase/
AirWire,$0.000568,WIRE,https://coinmarketcap.com/currencies/airwire/
TagCoin,$0.010581,TAG,https://coinmarketcap.com/currencies/tagcoin/
EurocoinToken,$0.040713,ECTE,https://coinmarketcap.com/currencies/eurocoin-token/
ProxyNode,$0.000455,PRX,https://coinmarketcap.com/currencies/proxynode/
More Coin,$0.033273,MORE,https://coinmarketcap.com/currencies/more-coin/
WandX,$0.005363,WAND,https://coinmarketcap.com/currencies/wandx/
Tokenbox,$0.005597,TBX,https://coinmarketcap.com/currencies/tokenbox/
Kuverit,$0.000040,KUV,https://coinmarketcap.com/currencies/kuverit/
BitRent,$0.000075,RNTB,https://coinmarketcap.com/currencies/bitrent/
FirstCoin,$0.002026,FRST,https://coinmarketcap.com/currencies/firstcoin/
Bitcloud,$0.001971,BTDX,https://coinmarketcap.com/currencies/bitcloud/
Exosis,$0.196463,EXO,https://coinmarketcap.com/currencies/exosis/
Golos Gold,$0.005659,GBG,https://coinmarketcap.com/currencies/golos-gold/
Cashpayz Token,$0.014602,CPC,https://coinmarketcap.com/currencies/cashpayz-token/
Hurify,$0.000258,HUR,https://coinmarketcap.com/currencies/hurify/
Emphy,$0.007807,EPY,https://coinmarketcap.com/currencies/emphy/
MODEL-X-coin,$0.005128,MODX,https://coinmarketcap.com/currencies/model-x-coin/
Atonomi,$0.000125,ATMI,https://coinmarketcap.com/currencies/atonomi/
KanadeCoin,$0.000011,KNDC,https://coinmarketcap.com/currencies/kanadecoin/
PAYCENT,$0.004275,PYN,https://coinmarketcap.com/currencies/paycent/
